"","word","freq"
"bolsonaroforabolsonaro","bolsonaroforabolsonaro",7
"bolsonaroo","bolsonaroo",7
"boquinha","boquinha",7
"cadeira","cadeira",7
"caixa","caixa",7
"calmo","calmo",7
"camargodireita","camargodireita",7
"canalhas","canalhas",7
"candidatura","candidatura",7
"cartão","cartão",7
"casamento","casamento",7
"chorando","chorando",7
"cidade","cidade",7
"cometer","cometer",7
"começo","começo",7
"completa","completa",7
"concluir","concluir",7
"condenado","condenado",7
"conhece","conhece",7
"corte","corte",7
"cortou","cortou",7
"costas","costas",7
"cresce","cresce",7
"crl","crl",7
"cérebro","cérebro",7
"debochando","debochando",7
"dentes","dentes",7
"desculpas","desculpas",7
"desmentindo","desmentindo",7
"desmentir","desmentir",7
"desvia","desvia",7
"detesto","detesto",7
"dificuldade","dificuldade",7
"dou","dou",7
"eixopolitico","eixopolitico",7
"eleitorado","eleitorado",7
"eloquente","eloquente",7
"enfiar","enfiar",7
"enfim","enfim",7
"engolindo","engolindo",7
"enterrar","enterrar",7
"entra","entra",7
"entrando","entrando",7
"escrita","escrita",7
"escrito","escrito",7
"esperar","esperar",7
"esqueça","esqueça",7
"estadao","estadao",7
"estimulando","estimulando",7
"estressar","estressar",7
"estúpido","estúpido",7
"fantástica","fantástica",7
"feliz","feliz",7
"filme","filme",7
"fique","fique",7
"firme","firme",7
"fracasso","fracasso",7
"fraude","fraude",7
"frio","frio",7
"futuro","futuro",7
"globociata","globociata",7
"gás","gás",7
"hahahahaha","hahahahaha",7
"homens","homens",7
"ibope","ibope",7
"ignorância","ignorância",7
"imundo","imundo",7
"incompetência","incompetência",7
"irei","irei",7
"irão","irão",7
"joão","joão",7
"kkkkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkkkk",7
"legal","legal",7
"lembrando","lembrando",7
"levou","levou",7
"lidar","lidar",7
"litro","litro",7
"líder","líder",7
"machista","machista",7
"mana","mana",7
"mané","mané",7
"mao","mao",7
"massa","massa",7
"mesmas","mesmas",7
"meteu","meteu",7
"milagre","milagre",7
"miltonneves","miltonneves",7
"mlk","mlk",7
"mudando","mudando",7
"muitas","muitas",7
"máximo","máximo",7
"negar","negar",7
"nojenta","nojenta",7
"nota","nota",7
"olhos","olhos",7
"oposição","oposição",7
"pacientes","pacientes",7
"paga","paga",7
"palhaço","palhaço",7
"pan","pan",7
"papel","papel",7
"países","países",7
"perfeito","perfeito",7
"perguntado","perguntado",7
"piores","piores",7
"pobre","pobre",7
"pras","pras",7
"prazer","prazer",7
"precisamos","precisamos",7
"pressão","pressão",7
"projeto","projeto",7
"pátria","pátria",7
"questionado","questionado",7
"quis","quis",7
"recorde","recorde",7
"reformas","reformas",7
"religião","religião",7
"reportagem","reportagem",7
"ricksouza","ricksouza",7
"roxmo","roxmo",7
"rumo","rumo",7
"santo","santo",7
"segurança","segurança",7
"sequer","sequer",7
"serio","serio",7
"simples","simples",7
"sociais","sociais",7
"sucesso","sucesso",7
"tebet","tebet",7
"tentou","tentou",7
"termina","termina",7
"tifu","tifu",7
"tmj","tmj",7
"tml","tml",7
"tomara","tomara",7
"tweet","tweet",7
"ucrânia","ucrânia",7
"var","var",7
"visivelmente","visivelmente",7
"vivasso","vivasso",7
"voar","voar",7
"vulgo","vulgo",7
"vá","vá",7
"zambelli","zambelli",7
"zap","zap",7
"zero","zero",7
"zona","zona",7
"ótimo","ótimo",7
"️⃣️⃣","️⃣️⃣",7
"️️","️️",7
"aborto","aborto",6
"absurdos","absurdos",6
"academia","academia",6
"achou","achou",6
"acompanhe","acompanhe",6
"acontece","acontece",6
"aconteceu","aconteceu",6
"acéfalo","acéfalo",6
"afirma","afirma",6
"afirmar","afirmar",6
"afirmou","afirmou",6
"ajuda","ajuda",6
"ambos","ambos",6
"ambulante","ambulante",6
"ameaça","ameaça",6
"amei","amei",6
"anitta","anitta",6
"anti","anti",6
"apareceu","apareceu",6
"apresentar","apresentar",6
"aproveitando","aproveitando",6
"armadilha","armadilha",6
"asneira","asneira",6
"assistam","assistam",6
"aumento","aumento",6
"babando","babando",6
"bate","bate",6
"bbb","bbb",6
"besteira","besteira",6
"besteiras","besteiras",6
"bizarro","bizarro",6
"boas","boas",6
"bolha","bolha",6
"bolsa","bolsa",6
"bolsominions","bolsominions",6
"bonneroficial","bonneroficial",6
"briga","briga",6
"bunda","bunda",6
"burros","burros",6
"cagado","cagado",6
"cagao","cagao",6
"cagão","cagão",6
"calar","calar",6
"cansa","cansa",6
"caratismo","caratismo",6
"casal","casal",6
"centro","centro",6
"chamada","chamada",6
"chances","chances",6
"chupa","chupa",6
"cinismo","cinismo",6
"clima","clima",6
"cobra","cobra",6
"coitado","coitado",6
"combater","combater",6
"comparando","comparando",6
"competência","competência",6
"consciência","consciência",6
"conseguem","conseguem",6
"contaminaram","contaminaram",6
"contexto","contexto",6
"conversar","conversar",6
"copa","copa",6
"copia","copia",6
"cortando","cortando",6
"criador","criador",6
"criar","criar",6
"custo","custo",6
"cuzão","cuzão",6
"daquele","daquele",6
"dedinho","dedinho",6
"demônio","demônio",6
"derrota","derrota",6
"desinformação","desinformação",6
"desmentido","desmentido",6
"desta","desta",6
"deste","deste",6
"desviando","desviando",6
"devem","devem",6
"digo","digo",6
"dissimulado","dissimulado",6
"djalmaneryneto","djalmaneryneto",6
"dom","dom",6
"dor","dor",6
"dói","dói",6
"dúvida","dúvida",6
"ecantanhede","ecantanhede",6
"educado","educado",6
"ein","ein",6
"elegeram","elegeram",6
"elegeu","elegeu",6
"elegância","elegância",6
"enorme","enorme",6
"enrola","enrola",6
"enrolando","enrolando",6
"entrevistadores","entrevistadores",6
"esperado","esperado",6
"esqueceu","esqueceu",6
"evento","evento",6
"falaram","falaram",6
"faltando","faltando",6
"faço","faço",6
"fechamento","fechamento",6
"fechar","fechar",6
"feita","feita",6
"feitas","feitas",6
"felicidade","felicidade",6
"ficam","ficam",6
"forçando","forçando",6
"forças","forças",6
"francisco","francisco",6
"frustradas","frustradas",6
"fugiu","fugiu",6
"ganhando","ganhando",6
"gays","gays",6
"globe","globe",6
"gomes","gomes",6
"governadores","governadores",6
"gritos","gritos",6
"humilhar","humilhar",6
"idade","idade",6
"imediatamente","imediatamente",6
"imitado","imitado",6
"informação","informação",6
"insuportável","insuportável",6
"inteira","inteira",6
"inter","inter",6
"interpretação","interpretação",6
"interrompe","interrompe",6
"interromper","interromper",6
"janela","janela",6
"joicehasselmann","joicehasselmann",6
"lacrando","lacrando",6
"lacre","lacre",6
"lamentável","lamentável",6
"lançar","lançar",6
"lembro","lembro",6
"ligando","ligando",6
"limpa","limpa",6
"livro","livro",6
"lixão","lixão",6
"loola","loola",6
"loucura","loucura",6
"macho","macho",6
"mandado","mandado",6
"manifestações","manifestações",6
"mantém","mantém",6
"marcelofreixo","marcelofreixo",6
"matou","matou",6
"melody","melody",6
"memes","memes",6
"meses","meses",6
"metade","metade",6
"meudeus","meudeus",6
"michelle","michelle",6
"moraes","moraes",6
"morra","morra",6
"mst","mst",6
"mês","mês",6
"música","música",6
"narrativa","narrativa",6
"neste","neste",6
"nitidamente","nitidamente",6
"notícia","notícia",6
"nítido","nítido",6
"oferecer","oferecer",6
"opção","opção",6
"otario","otario",6
"padrão","padrão",6
"palanque","palanque",6
"panelaco","panelaco",6
"pano","pano",6
"parei","parei",6
"participação","participação",6
"patriotas","patriotas",6
"pegando","pegando",6
"personagem","personagem",6
"peste","peste",6
"planos","planos",6
"plena","plena",6
"pleno","pleno",6
"pobres","pobres",6
"poeta","poeta",6
"postando","postando",6
"pprt","pprt",6
"praga","praga",6
"praticamente","praticamente",6
"prefirociro","prefirociro",6
"preparo","preparo",6
"principal","principal",6
"problemas","problemas",6
"próximo","próximo",6
"próximos","próximos",6
"psicopata","psicopata",6
"péssima","péssima",6
"raça","raça",6
"receber","receber",6
"resumindo","resumindo",6
"rosto","rosto",6
"roupa","roupa",6
"sabedoria","sabedoria",6
"sarcasmo","sarcasmo",6
"sentar","sentar",6
"significa","significa",6
"sobe","sobe",6
"sofrer","sofrer",6
"sujo","sujo",6
"supremo","supremo",6
"taxa","taxa",6
"terrabrasilnot","terrabrasilnot",6
"the","the",6
"tia","tia",6
"tome","tome",6
"training","training",6
"tranquilo","tranquilo",6
"tratamento","tratamento",6
"trocar","trocar",6
"trás","trás",6
"turma","turma",6
"usou","usou",6
"valor","valor",6
"vdd","vdd",6
"veramagalhaes","veramagalhaes",6
"vey","vey",6
"vir","vir",6
"vivi","vivi",6
"voces","voces",6
"voltas","voltas",6
"voltou","voltou",6
"vó","vó",6
"ânsia","ânsia",6
"acabado","acabado",5
"acesso","acesso",5
"acompanhar","acompanhar",5
"acontecendo","acontecendo",5
"acontecer","acontecer",5
"adeus","adeus",5
"afirmando","afirmando",5
"agenda","agenda",5
"aguentando","aguentando",5
"alegria","alegria",5
"alexandre","alexandre",5
"alma","alma",5
"ambiente","ambiente",5
"amp","amp",5
"amém","amém",5
"antoniotabet","antoniotabet",5
"apaixonado","apaixonado",5
"aparece","aparece",5
"aparelho","aparelho",5
"aproveita","aproveita",5
"areia","areia",5
"argentina","argentina",5
"assista","assista",5
"assiste","assiste",5
"ato","ato",5
"atrocidades","atrocidades",5
"auge","auge",5
"aumentou","aumentou",5
"automaticamente","automaticamente",5
"baile","baile",5
"bairro","bairro",5
"banca","banca",5
"bandidos","bandidos",5
"bando","bando",5
"banner","banner",5
"barbaridades","barbaridades",5
"besta","besta",5
"bilhões","bilhões",5
"bla","bla",5
"bob","bob",5
"bostejando","bostejando",5
"boy","boy",5
"boçal","boçal",5
"cabo","cabo",5
"cacete","cacete",5
"caos","caos",5
"caramba","caramba",5
"care","care",5
"carlos","carlos",5
"cassar","cassar",5
"caído","caído",5
"centavos","centavos",5
"central","central",5
"certa","certa",5
"chato","chato",5
"chocada","chocada",5
"choquei","choquei",5
"choro","choro",5
"chuva","chuva",5
"coerente","coerente",5
"comentários","comentários",5
"começaram","começaram",5
"compra","compra",5
"concordar","concordar",5
"confia","confia",5
"confira","confira",5
"confrontado","confrontado",5
"consegui","consegui",5
"conseguindo","conseguindo",5
"conseguiria","conseguiria",5
"contaminavam","contaminavam",5
"conto","conto",5
"corporativo","corporativo",5
"correto","correto",5
"corta","corta",5
"coveiro","coveiro",5
"criado","criado",5
"crianças","crianças",5
"criatura","criatura",5
"crimes","crimes",5
"criminoso","criminoso",5
"cristo","cristo",5
"cruz","cruz",5
"críticas","críticas",5
"cínico","cínico",5
"date","date",5
"declaração","declaração",5
"declarações","declarações",5
"defesa","defesa",5
"deitando","deitando",5
"deixaram","deixaram",5
"delegados","delegados",5
"deram","deram",5
"desafio","desafio",5
"desempenho","desempenho",5
"destruir","destruir",5
"desviar","desviar",5
"diabos","diabos",5
"direto","direto",5
"dirá","dirá",5
"discutindo","discutindo",5
"dnv","dnv",5
"dona","dona",5
"dupla","dupla",5
"efeito","efeito",5
"emprego","emprego",5
"encerrar","encerrar",5
"entendendo","entendendo",5
"escutando","escutando",5
"escuto","escuto",5
"espera","espera",5
"esponja","esponja",5
"esquerdistas","esquerdistas",5
"estudo","estudo",5
"existem","existem",5
"existir","existir",5
"existência","existência",5
"explica","explica",5
"explode","explode",5
"explodir","explodir",5
"falasse","falasse",5
"faria","faria",5
"fascista","fascista",5
"fds","fds",5
"fecha","fecha",5
"feioso","feioso",5
"feitos","feitos",5
"felizmente","felizmente",5
"ficaram","ficaram",5
"ficaria","ficaria",5
"filgmartin","filgmartin",5
"flferronato","flferronato",5
"fontes","fontes",5
"forabolsonaroesuaquadrilha","forabolsonaroesuaquadrilha",5
"fã","fã",5
"gagueja","gagueja",5
"gastos","gastos",5
"gostaria","gostaria",5
"hahaha","hahaha",5
"histórico","histórico",5
"horror","horror",5
"ideias","ideias",5
"idiotas","idiotas",5
"ignorantes","ignorantes",5
"igor","igor",5
"iguais","iguais",5
"imagens","imagens",5
"imaginando","imaginando",5
"imaginei","imaginei",5
"impedir","impedir",5
"importância","importância",5
"independente","independente",5
"instantes","instantes",5
"inteligência","inteligência",5
"interessante","interessante",5
"inútil","inútil",5
"janainadobrasil","janainadobrasil",5
"jumento","jumento",5
"jurar","jurar",5
"justa","justa",5
"kkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkk",5
"kkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkk",5
"lata","lata",5
"lei","lei",5
"ler","ler",5
"levantando","levantando",5
"ligado","ligado",5
"literatura","literatura",5
"lixos","lixos",5
"lógica","lógica",5
"macetada","macetada",5
"macetem","macetem",5
"mamadeira","mamadeira",5
"maneira","maneira",5
"mansa","mansa",5
"marcos","marcos",5
"marinho","marinho",5
"massacre","massacre",5
"matéria","matéria",5
"media","media",5
"meme","meme",5
"memória","memória",5
"mesmos","mesmos",5
"militares","militares",5
"minorias","minorias",5
"miséria","miséria",5
"mora","mora",5
"morro","morro",5
"mude","mude",5
"ngm","ngm",5
"nordeste","nordeste",5
"norte","norte",5
"novidade","novidade",5
"odeiam","odeiam",5
"ontem","ontem",5
"ouvidos","ouvidos",5
"oxigênio","oxigênio",5
"padrasto","padrasto",5
"pagou","pagou",5
"palco","palco",5
"palpatine","palpatine",5
"parada","parada",5
"passado","passado",5
"passei","passei",5
"pedaço","pedaço",5
"pedi","pedi",5
"pedido","pedido",5
"peida","peida",5
"pensam","pensam",5
"pensamento","pensamento",5
"perfil","perfil",5
"perguntou","perguntou",5
"período","período",5
"pesquisar","pesquisar",5
"pilantra","pilantra",5
"pingo","pingo",5
"pobreza","pobreza",5
"podemos","podemos",5
"porcaria","porcaria",5
"pornografia","pornografia",5
"posse","posse",5
"postar","postar",5
"prefiro","prefiro",5
"prepara","prepara",5
"presida","presida",5
"previdência","previdência",5
"principalmente","principalmente",5
"profissionalismo","profissionalismo",5
"prometer","prometer",5
"publicamente","publicamente",5
"pura","pura",5
"péssimo","péssimo",5
"pós","pós",5
"pública","pública",5
"quais","quais",5
"quanta","quanta",5
"quantidade","quantidade",5
"quarto","quarto",5
"quebrando","quebrando",5
"queda","queda",5
"queriam","queriam",5
"quê","quê",5
"razão","razão",5
"reação","reação",5
"registrado","registrado",5
"responsável","responsável",5
"resumo","resumo",5
"reunião","reunião",5
"rico","rico",5
"rivotril","rivotril",5
"salles","salles",5
"sao","sao",5
"satisfatório","satisfatório",5
"seguinte","seguinte",5
"seguir","seguir",5
"senhora","senhora",5
"senso","senso",5
"senti","senti",5
"separar","separar",5
"serve","serve",5
"skin","skin",5
"smt","smt",5
"socar","socar",5
"sofá","sofá",5
"soltou","soltou",5
"sonso","sonso",5
"surreal","surreal",5
"surtar","surtar",5
"sínico","sínico",5
"terras","terras",5
"terror","terror",5
"todinho","todinho",5
"tomaram","tomaram",5
"torcendo","torcendo",5
"tosco","tosco",5
"tragédia","tragédia",5
"trem","trem",5
"trevas","trevas",5
"troca","troca",5
"têm","têm",5
"urna","urna",5
"vacinaram","vacinaram",5
"vao","vao",5
"venha","venha",5
"verba","verba",5
"veremos","veremos",5
"vermelho","vermelho",5
"vibe","vibe",5
"vidas","vidas",5
"video","video",5
"violência","violência",5
"voce","voce",5
"vomitando","vomitando",5
"votado","votado",5
"votaram","votaram",5
"votei","votei",5
"vtnc","vtnc",5
"whatsapp","whatsapp",5
"xinga","xinga",5
"xingamento","xingamento",5
